meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.193663865,0.059670695,0.201085595,0.134154489,0.248434238,0.114279749,1.683756433,6.154369343,0.920509546,0.406613714,0.259248434,0.193663865,0.12476966,0.047477745,0.279069767,0.765066964,0.0234375,5.1328125,5.109375,0.073681193,male
0.175310852,0.06815048,0.16074883,0.127550702,0.24199688,0.114446178,1.438899227,4.568239074,0.939701244,0.599018058,0.148954758,0.175310852,0.133196269,0.047105005,0.271186441,1.479992378,0.0234375,21.8671875,21.84375,0.074511206,male
0.206312235,0.054641792,0.218515815,0.162992701,0.257518248,0.094525547,3.957725499,34.3191654,0.911215179,0.257629435,0.090097324,0.206312235,0.073051326,0.015794669,0.197530864,0.159201389,0.09375,0.3828125,0.2890625,0.244471744,male
0.187508938,0.049014101,0.19804878,0.142708158,0.227485282,0.084777124,1.5184037,5.593186483,0.915248375,0.176672317,0.215710681,0.187508938,0.099407161,0.018223235,0.228571429,1.397235577,0.1015625,5.953125,5.8515625,0.286771251,male
0.161859039,0.063807653,0.170709079,0.110033135,0.216726309,0.106693174,1.595647568,5.702796693,0.947075538,0.631759224,0.094075547,0.161859039,0.096395688,0.022727273,0.210526316,0.545117188,0.0390625,3.7890625,3.75,0.215277778,male
0.18366726,0.040607012,0.182533632,0.156479821,0.20764574,0.051165919,2.054137827,7.483018744,0.898138451,0.313924544,0.177040359,0.18366726,0.149237041,0.018648019,0.262295082,0.5503125,0.0078125,3.421875,3.4140625,0.166503215,female
0.176946779,0.035930092,0.180893471,0.165017182,0.193402062,0.02838488,3.031578736,12.71256613,0.821228801,0.257249198,0.166941581,0.176946779,0.158577544,0.01836969,0.197530864,0.375600962,0.1484375,2.359375,2.2109375,0.193168433,female
0.173201795,0.064381387,0.182496148,0.111309707,0.217010786,0.105701079,1.539899731,5.53341443,0.93333315,0.567318207,0.180338983,0.173201795,0.104841779,0.047571853,0.271186441,0.88125,0.0234375,6.6328125,6.609375,0.14607959,male
0.185698574,0.058112498,0.175632184,0.134712644,0.23862069,0.103908046,1.464610296,4.890700082,0.902047795,0.330360145,0.12045977,0.185698574,0.136466264,0.047058824,0.279069767,1.119549419,0.0234375,6.328125,6.3046875,0.129035414,male
0.208619292,0.046921724,0.212740214,0.173380783,0.24911032,0.075729537,0.844956279,2.634567685,0.901607775,0.298661501,0.253594306,0.208619292,0.163403703,0.048048048,0.279069767,1.930889423,0.0234375,8.1796875,8.15625,0.095812808,female
0.152132514,0.061716322,0.155669349,0.098931968,0.201141185,0.102209217,3.131853033,15.6447484,0.91575117,0.520397681,0.096678859,0.152132514,0.090285382,0.046511628,0.113636364,0.52657278,0.078125,0.727539063,0.649414063,0.366272825,male
0.180642798,0.05938458,0.185266667,0.131133333,0.227266667,0.096133333,1.009723653,3.84336428,0.938804918,0.50714244,0.1834,0.180642798,0.123788164,0.047151277,0.275862069,1.318509615,0.0234375,8.015625,7.9921875,0.17168755,male
0.180052131,0.074080927,0.159081164,0.131638591,0.25870342,0.127064829,2.642745949,11.08093241,0.920589846,0.524414837,0.260847371,0.180052131,0.131712826,0.017857143,0.207792208,0.318709936,0.1171875,0.6328125,0.515625,0.414274322,male
0.183433207,0.049426678,0.173185976,0.151097561,0.21277439,0.061676829,2.549621332,12.71592197,0.90747976,0.306336797,0.154085366,0.183433207,0.146007328,0.016309888,0.275862069,0.871651786,0.0078125,6.8515625,6.84375,0.076484018,female
0.169128949,0.068637203,0.198295577,0.121121899,0.218683927,0.097562028,2.91335377,12.79512841,0.946040962,0.673647824,0.207357066,0.169128949,0.165898756,0.015984016,0.275862069,0.183482143,0.0078125,0.2890625,0.28125,0.2421875,female
0.223748188,0.03971294,0.223461538,0.201153846,0.252692308,0.051538462,1.87654043,6.339010619,0.852728604,0.212551555,0.207307692,0.223748188,0.174687383,0.048096192,0.277456647,0.883806818,0.0234375,5.5546875,5.53125,0.082834829,female
0.158623392,0.07062108,0.155127119,0.108262712,0.219788136,0.111525424,1.327340779,4.876851457,0.950714177,0.657429942,0,0.158623392,0.103740105,0.015655577,0.271186441,0.1953125,0.0078125,0.5625,0.5546875,0.337199669,male
0.178618409,0.072884926,0.205609756,0.125853659,0.24,0.114146341,1.679567466,5.848873109,0.940483464,0.602450322,0.209756098,0.178618409,0.111133356,0.016048144,0.16,0.984627016,0.03125,6.6796875,6.6484375,0.21536529,male
0.191310915,0.057122814,0.208774796,0.139673279,0.235239207,0.095565928,6.995045482,112.6479884,0.907622147,0.319069058,0.090011669,0.191310915,0.080595084,0.015717092,0.225352113,0.160571809,0.09375,0.4296875,0.3359375,0.14206269,male
0.20213383,0.061697543,0.238561549,0.136320885,0.256763485,0.1204426,2.031400867,6.767668239,0.860176549,0.23934177,0.245532503,0.20213383,0.121551653,0.04729064,0.253968254,0.894191576,0.0234375,10.453125,10.4296875,0.080637575,male
0.184188485,0.043292281,0.175376344,0.159946237,0.206989247,0.047043011,2.407694152,9.043703699,0.881651727,0.340286159,0.167849462,0.184188485,0.155354032,0.050473186,0.277456647,1.273603723,0.0234375,8.390625,8.3671875,0.07394958,female
0.220354296,0.032784191,0.221004862,0.204213938,0.237341977,0.033128039,2.318319501,8.617341653,0.830597036,0.182072853,0.202398703,0.220354296,0.18078707,0.047808765,0.279069767,1.012300532,0.0234375,9.8671875,9.84375,0.102169312,female
0.189498676,0.061545444,0.210338819,0.129564376,0.24286544,0.113301065,1.611482012,6.02226577,0.922321815,0.443906519,0.237444337,0.189498676,0.115241022,0.027874564,0.231884058,0.689732143,0.0078125,4.7265625,4.71875,0.1555065,male
0.184187313,0.050418737,0.186423927,0.141274382,0.228296489,0.087022107,1.073867545,3.420227703,0.913538543,0.169765511,0.230117035,0.184187313,0.118520134,0.020645161,0.25,0.791015625,0.0078125,4.640625,4.6328125,0.21826066,male
0.226668815,0.040847151,0.231331828,0.204574868,0.258088789,0.05351392,1.718104614,5.464414743,0.873244913,0.156816904,0.272836719,0.226668815,0.161654097,0.016359918,0.275862069,0.330965909,0.0078125,1.390625,1.3828125,0.164595104,female
0.189808575,0.057015847,0.202867925,0.136830189,0.241433962,0.104603774,0.795921696,2.627216238,0.917882901,0.353845255,0.123622642,0.189808575,0.143058584,0.048387097,0.277456647,1.173018293,0.0234375,5.2734375,5.25,0.199835526,male
0.193604701,0.061316427,0.221282496,0.130537262,0.246516464,0.115979203,2.058245714,7.460759791,0.897680228,0.428106295,0.228076256,0.193604701,0.126094232,0.041343669,0.271186441,0.796875,0.0078125,4.515625,4.5078125,0.11530907,male
0.146526322,0.085999545,0.172287823,0.057859779,0.221623616,0.163763838,1.343943885,5.262099554,0.970294766,0.786881099,0.223948339,0.146526322,0.196802377,0.020025031,0.275862069,0.524639423,0.0078125,4.09375,4.0859375,0.182026769,female
0.182813026,0.063315371,0.176532399,0.134851138,0.241751313,0.106900175,1.081250779,3.684284061,0.936410461,0.552205971,0.135831874,0.182813026,0.124912932,0.048830112,0.279069767,1.436383929,0.0234375,8.6484375,8.625,0.071495502,male
0.147380705,0.070775538,0.140692688,0.095129192,0.210269379,0.115140187,1.773642161,6.832307134,0.957589014,0.695730682,0.096668499,0.147380705,0.102929925,0.015857284,0.275862069,0.37046371,0.015625,3.4921875,3.4765625,0.097869043,male
0.182237848,0.076138329,0.206618357,0.138760064,0.232995169,0.094235105,2.696652365,12.9576936,0.912981637,0.448559674,0.043848631,0.182237848,0.139618395,0.015686275,0.275862069,0.845108696,0.03125,6.9453125,6.9140625,0.128796943,female
0.190526305,0.060946728,0.201769148,0.13592233,0.244962244,0.109039914,1.1057543,3.89503861,0.933477141,0.475607511,0.239525351,0.190526305,0.112360438,0.021276596,0.266666667,0.9603125,0.140625,4.890625,4.75,0.249520285,male
0.14553057,0.078547345,0.160583431,0.083313886,0.205180863,0.121866978,2.114403473,8.486700443,0.951694605,0.677709792,0.16042007,0.14553057,0.091389336,0.015701668,0.258064516,0.777113971,0.0078125,5.9375,5.9296875,0.099033816,male
0.14513266,0.08151878,0.138612805,0.090914634,0.222591463,0.131676829,1.130622002,4.765510339,0.974710312,0.787453401,0.114603659,0.14513266,0.115785087,0.017563117,0.266666667,0.682291667,0.0078125,6.234375,6.2265625,0.155344446,male
0.127633058,0.084931181,0.158891868,0.034530831,0.201429848,0.166899017,1.591173719,5.347644887,0.949757253,0.671246909,0.182162645,0.127633058,0.178363459,0.058181818,0.271186441,0.634014423,0.015625,5.03125,5.015625,0.121246106,female
0.21781586,0.038142858,0.222727273,0.202840909,0.239034091,0.036193182,1.547552927,4.203079999,0.864694538,0.253961289,0.228693182,0.21781586,0.154483193,0.047524752,0.279069767,1.2,0.0234375,9.234375,9.2109375,0.074413345,female
0.177351431,0.057870946,0.193158647,0.15994283,0.211434016,0.051491186,2.408033336,9.224345654,0.925588318,0.54926422,0.210900429,0.177351431,0.176679856,0.016842105,0.271186441,0.250585938,0.0078125,2.796875,2.7890625,0.071661998,female
0.231746423,0.033505775,0.236955224,0.22358209,0.246985075,0.023402985,2.884539801,12.1219969,0.819509771,0.178301153,0.237791045,0.231746423,0.182589099,0.048144433,0.279069767,1.249479167,0.0234375,10.1953125,10.171875,0.09107446,female
0.184209025,0.063880414,0.199417122,0.170601093,0.228233151,0.057632058,3.046746636,18.97303173,0.914879522,0.526974318,0.049981785,0.184209025,0.15569339,0.016736402,0.235294118,0.195052083,0.0546875,0.7421875,0.6875,0.180250784,female
0.195140186,0.040786462,0.199491094,0.178117048,0.218371501,0.040254453,2.311870149,9.158750728,0.867160311,0.296457976,0.198066158,0.195140186,0.174648153,0.047713718,0.269662921,1.509698276,0.0234375,8.8359375,8.8125,0.156061823,female
0.180360211,0.053765948,0.189473684,0.141894737,0.213473684,0.071578947,1.473165489,4.899974495,0.918148782,0.395065199,0.186526316,0.180360211,0.132277326,0.047012733,0.279069767,0.968568314,0.0234375,4.1484375,4.125,0.128314394,male
0.195982845,0.04316224,0.189241379,0.165586207,0.228827586,0.063241379,1.740912967,6.555623358,0.887627447,0.302533458,0.181517241,0.195982845,0.158865203,0.048632219,0.277456647,0.473894817,0.0234375,1.0078125,0.984375,0.222007722,female
0.146023156,0.073736976,0.145003249,0.122988954,0.175022742,0.052033788,2.475900433,10.25574521,0.926536622,0.555472048,0.127901235,0.146023156,0.11844396,0.019277108,0.175824176,0.23625,0.0078125,1.6328125,1.625,0.161172161,female
0.124434552,0.091993697,0.135808383,0.000239521,0.196407186,0.196167665,27.07823715,778.651891,0.815757102,0.503364579,0,0.124434552,0.076402186,0.017185822,0.205128205,0.0078125,0.0078125,0.0078125,0,0,male
0.159715,0.057487532,0.165918513,0.149106505,0.190936383,0.041829878,2.911308167,15.66314562,0.897692934,0.431623436,0,0.159715,0.164623842,0.024427481,0.216216216,0.133854167,0.0078125,0.203125,0.1953125,0.451428571,female
0.182597296,0.064731877,0.192374901,0.164352661,0.2275139,0.063161239,2.610892518,11.45215818,0.924279871,0.542349022,0.187926926,0.182597296,0.183937143,0.021333333,0.271186441,0.492931548,0.0625,2.15625,2.09375,0.240298507,female
0.233301191,0.031794977,0.23399684,0.224265403,0.249036335,0.024770932,2.829133057,11.59342014,0.789143273,0.136070543,0.224707741,0.233301191,0.20287237,0.051835853,0.277456647,2.520148026,0.234375,11.2734375,11.0390625,0.125844432,female
0.157020511,0.071942931,0.168160153,0.101429933,0.216739752,0.115309819,0.979442275,3.974222626,0.965249139,0.733692878,0.096358437,0.157020511,0.088893983,0.022068966,0.117647059,0.460227273,0.0078125,2.8125,2.8046875,0.2,male
0.1564516,0.063942481,0.161854714,0.134157651,0.197125193,0.062967543,4.115398503,45.29608153,0.932495778,0.571465271,0,0.1564516,0.163508529,0.017278618,0.271186441,0.184027778,0.0078125,2.0703125,2.0625,0.057900433,female
0.211984811,0.043269912,0.20805298,0.196927152,0.23994702,0.043019868,3.261674612,15.73505113,0.845843891,0.276415974,0.206198675,0.211984811,0.172802338,0.047105005,0.277456647,1.503989362,0.0234375,6.0234375,6,0.119092988,female
0.145720764,0.09602993,0.144108352,0.06868322,0.234913469,0.166230248,10.40530221,145.828428,0.894505525,0.46090306,0.000842739,0.145720764,0.111859289,0.016227181,0.219178082,0.197916667,0.0078125,0.6171875,0.609375,0.246548323,male
0.189753951,0.043341652,0.19327044,0.16509434,0.213962264,0.048867925,1.697489547,5.565508621,0.892631138,0.35447549,0.19327044,0.189753951,0.145676318,0.046920821,0.274285714,1.14283288,0.0234375,6.1640625,6.140625,0.120095864,female
0.217378344,0.053696065,0.22977286,0.207594642,0.248363425,0.040768783,2.366548853,9.160316778,0.87484619,0.302782862,0.207594642,0.217378344,0.209384555,0.028169014,0.277777778,0.554402669,0.068359375,0.825195313,0.756835938,0.354480287,female
0.183981014,0.056716781,0.19884058,0.1415781,0.219130435,0.077552335,2.013467381,7.92533121,0.911969833,0.391708169,0.208760064,0.183981014,0.122803909,0.047761194,0.269662921,1.341517857,0.0234375,5.4140625,5.390625,0.164302059,male
0.222930326,0.031245051,0.222727273,0.207613636,0.241420455,0.033806818,2.391134719,8.461176724,0.821258978,0.159198046,0.212784091,0.222930326,0.165217783,0.047058824,0.277456647,1.957694575,0.2109375,9.7265625,9.515625,0.145822861,female
0.174400819,0.031323419,0.172542038,0.162017804,0.183066271,0.021048467,2.900472503,11.15434826,0.816741493,0.202108535,0.162017804,0.174400819,0.159754766,0.016145308,0.219178082,0.969375,0.1640625,6.5390625,6.375,0.097612958,female
0.108406689,0.069611044,0.107802875,0.047720739,0.147474333,0.099753593,2.379756011,15.81480244,0.958235927,0.719182718,0,0.108406689,0.1068484,0.022695035,0.275862069,0.09453125,0.0078125,0.8125,0.8046875,0.138619202,male
0.200814728,0.053800182,0.220239362,0.155452128,0.242579787,0.08712766,1.743361403,7.191200241,0.916001726,0.301161354,0.222473404,0.200814728,0.116122398,0.018669778,0.266666667,0.956473214,0.1953125,4.2890625,4.09375,0.177798982,male
0.225945583,0.037586004,0.236631579,0.200842105,0.249263158,0.048421053,2.352141734,9.473586582,0.847965294,0.200914206,0.241684211,0.225945583,0.141374381,0.04719764,0.277456647,2.28609375,0.234375,9.515625,9.28125,0.132210999,female
0.170190098,0.059224427,0.161058965,0.142527076,0.208736462,0.066209386,2.840124905,12.49846727,0.918979123,0.512840582,0.162406739,0.170190098,0.135526011,0.017953321,0.27027027,0.357384315,0.004882813,1.362304688,1.357421875,0.199149771,female
0.164150259,0.054890472,0.168336673,0.160480962,0.183861055,0.023380094,6.686212411,58.94920372,0.868043333,0.444251753,0.166279225,0.164150259,0.159227483,0.027322404,0.188679245,0.454289363,0.166015625,3.608398438,3.442382813,0.159546099,female
0.158993749,0.061618987,0.17784375,0.10390625,0.20846875,0.1045625,3.128039563,15.6191178,0.90823306,0.483817865,0.20715625,0.158993749,0.110349557,0.011160714,0.27027027,0.415039063,0.09765625,0.756835938,0.659179688,0.384832451,male
0.170136012,0.0600674,0.181679389,0.109435115,0.218870229,0.109435115,1.802772029,5.896739361,0.908573148,0.437559996,0.109435115,0.170136012,0.095223056,0.018735363,0.262295082,0.573350694,0.09375,3.6171875,3.5234375,0.091430807,male
0.173641546,0.036383807,0.172963295,0.159677708,0.185246195,0.025568487,3.020243244,12.54912034,0.843487863,0.285397863,0.17572068,0.173641546,0.163960458,0.019607843,0.219178082,0.634967672,0.140625,6.796875,6.65625,0.143527834,female
0.161249762,0.06290861,0.1676951,0.146479129,0.203393829,0.056914701,2.883854773,19.53775592,0.929345046,0.526607935,0,0.161249762,0.155793644,0.016326531,0.275862069,0.285773026,0.0078125,6.515625,6.5078125,0.07266436,female
0.19871761,0.058958558,0.217333333,0.143111111,0.252,0.108888889,1.116666148,3.56972489,0.917123476,0.36336885,0.227555556,0.19871761,0.139321565,0.050473186,0.279069767,0.792091837,0.0234375,4.96875,4.9453125,0.155766193,male
0.164958845,0.073334801,0.173655049,0.095335121,0.235960679,0.140625559,17.57440469,396.0174149,0.921012836,0.564292216,0.060053619,0.164958845,0.082758199,0.019900498,0.266666667,0.089969758,0.0703125,0.5078125,0.4375,0.092857143,male
0.186783802,0.03485887,0.184363636,0.169454545,0.198909091,0.029454545,2.388824671,8.197157103,0.854836888,0.254970458,0.183636364,0.186783802,0.148234596,0.046920821,0.275862069,2.591579861,0.0234375,9.421875,9.3984375,0.11869263,female
0.17954194,0.047432889,0.175820896,0.166567164,0.206865672,0.040298507,3.251653989,15.37139275,0.868478888,0.349780151,0.171044776,0.17954194,0.171535326,0.091428571,0.266666667,0.194661458,0.0078125,0.578125,0.5703125,0.158427635,female
0.201065556,0.055561386,0.21775554,0.170321658,0.242172981,0.071851322,1.83296262,6.563289274,0.913371546,0.452540568,0.255782702,0.201065556,0.190780681,0.017334778,0.275862069,0.219951923,0.15625,0.328125,0.171875,0.123106061,female
0.193888966,0.041656349,0.197947333,0.192086428,0.206644159,0.014557731,4.384210637,24.55043876,0.817759671,0.266519103,0.196434841,0.193888966,0.195991461,0.185185185,0.212765957,0.549422554,0.205078125,0.786132813,0.581054688,0.66092437,female
0.215346263,0.045030185,0.214139785,0.181774194,0.257419355,0.075645161,1.196867408,3.521734633,0.889038202,0.212299583,0.27172043,0.215346263,0.159302815,0.05106383,0.271186441,1.344726563,0.0234375,6.5390625,6.515625,0.118876328,female
0.151400509,0.075804943,0.1540069,0.096461311,0.215830458,0.119369147,1.394139144,5.701461595,0.964540333,0.729505064,0.017111878,0.151400509,0.104354191,0.030245747,0.275862069,0.652901786,0.0078125,4.171875,4.1640625,0.221388368,male
0.203086748,0.050004894,0.207334274,0.161918195,0.247221439,0.085303244,1.228914239,4.825595357,0.904812419,0.31902112,0.14809591,0.203086748,0.143629842,0.047244094,0.277456647,1.342013889,0.0234375,8.484375,8.4609375,0.128184238,female
0.166353449,0.062439847,0.149581205,0.120122574,0.229090909,0.108968335,1.762844907,6.110980923,0.927752865,0.482046844,0.114116445,0.166353449,0.113943951,0.017429194,0.156862745,0.163671875,0.0703125,0.4453125,0.375,0.261574074,male
0.172390938,0.061312573,0.177511962,0.114545455,0.223062201,0.108516746,0.831556281,3.405026821,0.945400239,0.50592858,0.109633174,0.172390938,0.096194591,0.01814059,0.213333333,0.593039773,0.09375,3.7578125,3.6640625,0.23114339,male
0.235331862,0.035094709,0.236993464,0.217777778,0.263986928,0.04620915,1.912201884,5.938967758,0.829820811,0.170795229,0.218235294,0.235331862,0.173990667,0.048241206,0.279069767,1.194222384,0.0234375,9.4921875,9.46875,0.115638487,female
